계정명,DIF_AMT,이체등증감액,회계명,회계연도,불납결손액,미수납액,소관명,수납금액,징수결정금액,세입예산액,세입예산현액
,2564990010.0,0.0,일반회계,2011,0.0,58921580.0,농촌진흥청,8588990010.0,8647911590.0,6024000000.0,6024000000.0
,6422420430.0,0.0,혁신도시건설특별회계,2011,0.0,2798492230.0,농촌진흥청,6422420430.0,9220912660.0,0.0,0.0
,-20499950340.0,0.0,등기특별회계,2011,0.0,281250.0,대법원,219570473660.0,219570754910.0,240070424000.0,240070424000.0
,-26156300140.0,0.0,일반회계,2011,741530.0,646363370.0,대법원,345123699860.0,345770804760.0,371280000000.0,371280000000.0
,6286815460.0,0.0,일반회계,2011,0.0,0.0,대통령실,6370894460.0,6370894460.0,84079000.0,84079000.0
,-3318644020.0,0.0,일반회계,2011,21793100.0,7928374230.0,문화재청,23620625980.0,31570793310.0,26939270000.0,26939270000.0
광역발전계정,1057368760.0,0.0,광역지역발전특별회계,2011,0.0,0.0,문화체육관광부,1057368760.0,1057368760.0,0.0,0.0
지역개발계정,2952156390.0,0.0,광역지역발전특별회계,2011,0.0,0.0,문화체육관광부,2952156390.0,2952156390.0,0.0,0.0
,-6002875840.0,0.0,아시아문화중심도시조성특별회계,2011,0.0,13237270.0,문화체육관광부,65873124160.0,65886361430.0,71876000000.0,71876000000.0
,-8240308220.0,0.0,일반회계,2011,0.0,7603327580.0,문화체육관광부,30955430780.0,38558758360.0,39195739000.0,39195739000.0
,36878240.0,0.0,일반회계,2011,0.0,0.0,민주평화통일자문회의,38657240.0,38657240.0,1779000.0,1779000.0
,6557649570.0,0.0,일반회계,2011,10294745110.0,105578377500.0,방송통신위원회,318122649570.0,433995772180.0,311565000000.0,311565000000.0
,-854344460.0,0.0,일반회계,2011,0.0,97283387840.0,방위사업청,62796655540.0,160080043380.0,63651000000.0,63651000000.0
,8623785870.0,0.0,교도작업특별회계,2011,0.0,83429650.0,법무부,51609785870.0,51693215520.0,42986000000.0,42986000000.0
,-384488907470.0,0.0,일반회계,2011,0.0,3174886230.0,법무부,1420721635530.0,1423896521760.0,1805210543000.0,1805210543000.0
,71412651900.0,0.0,혁신도시건설특별회계,2011,0.0,0.0,법무부,71412651900.0,71412651900.0,0.0,0.0
,3402870.0,0.0,일반회계,2011,0.0,0.0,법제처,3402870.0,3402870.0,0.0,0.0
,-81938010.0,0.0,일반회계,2011,140000000.0,1780048690.0,병무청,251808990.0,2171857680.0,333747000.0,333747000.0
손익계정,976244840.0,0.0,국립공주병원,2011,0.0,364336530.0,보건복지부,11792621840.0,12156958370.0,10816377000.0,10816377000.0
자본계정,2739680.0,0.0,국립공주병원,2011,0.0,0.0,보건복지부,630739680.0,630739680.0,628000000.0,628000000.0
손익계정,2635313310.0,0.0,국립나주병원,2011,0.0,1206965890.0,보건복지부,18070241310.0,19277207200.0,15434928000.0,15434928000.0
자본계정,46954750.0,0.0,국립나주병원,2011,0.0,0.0,보건복지부,1209954750.0,1209954750.0,1163000000.0,1163000000.0
손익계정,811082670.0,0.0,국립마산병원,2011,0.0,583023300.0,보건복지부,9716891670.0,10299914970.0,8905809000.0,8905809000.0
자본계정,63603820.0,0.0,국립마산병원,2011,0.0,0.0,보건복지부,945603820.0,945603820.0,882000000.0,882000000.0
손익계정,340322930.0,0.0,국립목포병원,2011,557960.0,191562000.0,보건복지부,6172734930.0,6364854890.0,5832412000.0,5832412000.0
자본계정,12569680.0,0.0,국립목포병원,2011,0.0,0.0,보건복지부,1125569680.0,1125569680.0,1113000000.0,1113000000.0
손익계정,2240659730.0,0.0,국립부곡병원,2011,0.0,424470460.0,보건복지부,15987350730.0,16411821190.0,13746691000.0,13746691000.0
자본계정,143557680.0,0.0,국립부곡병원,2011,0.0,0.0,보건복지부,717557680.0,717557680.0,574000000.0,574000000.0
손익계정,5243276250.0,0.0,국립서울병원,2011,0.0,3167867860.0,보건복지부,33680348250.0,36848216110.0,28437072000.0,28437072000.0
자본계정,15605387390.0,0.0,국립서울병원,2011,0.0,0.0,보건복지부,20198387390.0,20198387390.0,4593000000.0,4593000000.0
손익계정,1820512010.0,0.0,국립재활원,2011,0.0,264624680.0,보건복지부,28343394010.0,28608018690.0,26522882000.0,26522882000.0
자본계정,1303185790.0,0.0,국립재활원,2011,0.0,0.0,보건복지부,7620185790.0,7620185790.0,6317000000.0,6317000000.0
손익계정,2515495710.0,0.0,국립춘천병원,2011,0.0,808753670.0,보건복지부,11886891710.0,12695645380.0,9371396000.0,9371396000.0
자본계정,134783690.0,0.0,국립춘천병원,2011,0.0,0.0,보건복지부,456783690.0,456783690.0,322000000.0,322000000.0
투자계정,507501150.0,0.0,에너지및자원사업특별회계,2011,59121670.0,5390317860.0,보건복지부,507501150.0,5956940680.0,0.0,0.0
,-123615063140.0,0.0,일반회계,2011,0.0,185909101180.0,보건복지부,264751936860.0,450661038040.0,388367000000.0,388367000000.0
손익계정,3997414560.0,0.0,국립자연휴양림관리소,2011,0.0,21733860.0,산림청,22594726560.0,22616460420.0,18597312000.0,18597312000.0
자본계정,144753710.0,0.0,국립자연휴양림관리소,2011,0.0,0.0,산림청,18672753710.0,18672753710.0,18528000000.0,18528000000.0
임업진흥사업계정,123606703930.0,0.0,농어촌구조개선특별회계,2011,0.0,47622747590.0,산림청,746811703930.0,794434451520.0,623205000000.0,623205000000.0
,9841656670.0,0.0,일반회계,2011,174813630.0,41498330040.0,산림청,120430656670.0,162103800340.0,110589000000.0,110589000000.0
,-4010676920.0,0.0,일반회계,2011,0.0,27990810.0,소방방재청,7072323080.0,7100313890.0,11083000000.0,11083000000.0
,4217423260.0,0.0,일반회계,2011,0.0,2123805010.0,식품의약품안전청,12528423260.0,14652228270.0,8311000000.0,8311000000.0
,5537015310.0,0.0,일반회계,2011,0.0,2335392390.0,여성가족부,8277015310.0,10612407700.0,2740000000.0,2740000000.0
,17706338570.0,0.0,일반회계,2011,0.0,0.0,외교통상부,151193338570.0,151193338570.0,133487000000.0,133487000000.0
,125000000.0,0.0,일반회계,2011,0.0,0.0,원자력안전위원회,125000000.0,125000000.0,0.0,0.0
손익계정,30360470220.0,0.0,조달특별회계,2011,0.0,27400855040.0,조달청,266163470220.0,293564325260.0,235803000000.0,235803000000.0
자본계정,-25158787930.0,0.0,조달특별회계,2011,0.0,858430460.0,조달청,121238643070.0,122097073530.0,146397431000.0,146397431000.0
,10595791400.0,0.0,혁신도시건설특별회계,2011,0.0,5431231500.0,조달청,10595791400.0,16027022900.0,0.0,0.0
,20616716960.0,0.0,일반회계,2011,3055000.0,660979330.0,중소기업청,34306031960.0,34970066290.0,13689315000.0,13689315000.0
,-82337710.0,0.0,일반회계,2011,0.0,0.0,중앙선거관리위원회,706662290.0,706662290.0,789000000.0,789000000.0
광역발전계정,18784979990.0,0.0,광역지역발전특별회계,2011,0.0,0.0,지식경제부,30356979990.0,30356979990.0,11572000000.0,11572000000.0
지역개발계정,123866190.0,0.0,광역지역발전특별회계,2011,0.0,0.0,지식경제부,123866190.0,123866190.0,0.0,0.0
융자계정,676048167170.0,0.0,에너지및자원사업특별회계,2011,0.0,0.0,지식경제부,1998021167170.0,1998021167170.0,1321973000000.0,1321973000000.0
투자계정,398199225570.0,0.0,에너지및자원사업특별회계,2011,0.0,9789093970.0,지식경제부,3160933225570.0,3170722319540.0,2762734000000.0,2762734000000.0
,55088997500.0,0.0,우체국보험특별회계,2011,0.0,1578990.0,지식경제부,707920997500.0,707922576490.0,652832000000.0,652832000000.0
손익계정,1379329662330.0,0.0,우체국예금특별회계,2011,0.0,8404152900.0,지식경제부,3573782662330.0,3582186815230.0,2194453000000.0,2194453000000.0
자본계정,1025298650.0,0.0,우체국예금특별회계,2011,0.0,0.0,지식경제부,14563298650.0,14563298650.0,13538000000.0,13538000000.0
손익계정,-149010555810.0,0.0,우편사업특별회계,2011,5445300.0,4514632140.0,지식경제부,3204006444190.0,3208526521630.0,3353017000000.0,3353017000000.0
자본계정,-14173035380.0,0.0,우편사업특별회계,2011,0.0,591517180.0,지식경제부,304863964620.0,305455481800.0,319037000000.0,319037000000.0
,15051333750.0,0.0,일반회계,2011,0.0,4444152280.0,지식경제부,105305333750.0,109749486030.0,90254000000.0,90254000000.0
,66916000000.0,0.0,혁신도시건설특별회계,2011,0.0,0.0,지식경제부,66916000000.0,66916000000.0,0.0,0.0
,1695479360.0,0.0,일반회계,2011,0.0,4205000.0,통계청,4672706360.0,4676911360.0,2977227000.0,2977227000.0
,164102790.0,0.0,일반회계,2011,0.0,132749570.0,통일부,729402790.0,862152360.0,565300000.0,565300000.0
,50929960.0,0.0,일반회계,2011,0.0,0.0,특임장관실,50929960.0,50929960.0,0.0,0.0
손익계정,28868168640.0,0.0,특허청,2011,0.0,0.0,특허청,387952168640.0,387952168640.0,359084000000.0,359084000000.0
자본계정,-250000000.0,0.0,특허청,2011,0.0,0.0,특허청,3952000000.0,3952000000.0,4202000000.0,4202000000.0
,1223360460.0,0.0,일반회계,2011,23819360.0,17011685100.0,해양경찰청,3718360460.0,20753864920.0,2495000000.0,2495000000.0
광역발전계정,45763390.0,0.0,광역지역발전특별회계,2011,0.0,0.0,행정안전부,45763390.0,45763390.0,0.0,0.0
,96813108950.0,0.0,일반회계,2011,0.0,3690751920.0,행정안전부,124434202950.0,128124954870.0,27621094000.0,27621094000.0
,221590445780.0,0.0,행정중심복합도시건설특별회계,2011,0.0,18460060.0,행정중심복합도시건설청,1007526445780.0,1007544905840.0,785936000000.0,785936000000.0
,24351940.0,0.0,일반회계,2011,0.0,0.0,헌법재판소,24351940.0,24351940.0,0.0,0.0
광역발전계정,1687538680.0,0.0,광역지역발전특별회계,2011,0.0,0.0,환경부,1687538680.0,1687538680.0,0.0,0.0
지역개발계정,62821940.0,0.0,광역지역발전특별회계,2011,0.0,0.0,환경부,62821940.0,62821940.0,0.0,0.0
농어촌특별세사업계정,200349950.0,0.0,농어촌구조개선특별회계,2011,0.0,0.0,환경부,200349950.0,200349950.0,0.0,0.0
,356483100.0,0.0,일반회계,2011,0.0,86988610.0,환경부,356483100.0,443471710.0,0.0,0.0
,125527281490.0,0.0,환경개선특별회계,2011,19888666670.0,950074724090.0,환경부,4396991192490.0,5366954583250.0,4271463911000.0,4271463911000.0
,13269510.0,0.0,일반회계,2010,0.0,228034450.0,감사원,316461510.0,544495960.0,303192000.0,303192000.0
손익계정,1782827760.0,0.0,경찰병원,2010,55761710.0,83573700.0,경찰청,60579039760.0,60718375170.0,58796212000.0,58796212000.0
자본계정,663780.0,0.0,경찰병원,2010,0.0,0.0,경찰청,1310323780.0,1310323780.0,1309660000.0,1309660000.0
손익계정,18512352140.0,0.0,운전면허시험관리단,2010,0.0,161994230.0,경찰청,133242832140.0,133404826370.0,114730480000.0,114730480000.0
자본계정,-915693660.0,0.0,운전면허시험관리단,2010,0.0,0.0,경찰청,4188665340.0,4188665340.0,5104359000.0,5104359000.0
,-217962599380.0,0.0,일반회계,2010,0.0,1545780203928.0,경찰청,718486098620.0,2264266302548.0,936448698000.0,936448698000.0
,95304475340.0,0.0,혁신도시건설특별회계,2010,0.0,0.0,경찰청,95304475340.0,95304475340.0,0.0,0.0
투자계정,52750030.0,0.0,에너지및자원사업특별회계,2010,411539840.0,327292480.0,고용노동부,67750030.0,806582350.0,15000000.0,15000000.0
,9824819600.0,0.0,일반회계,2010,448534880.0,11329070620.0,고용노동부,25401819600.0,37179425100.0,15577000000.0,15577000000.0
,135019938450.0,0.0,일반회계,2010,0.0,374478449310.0,공정거래위원회,508400794450.0,882879243760.0,373380856000.0,373380856000.0
,-429861490.0,0.0,일반회계,2010,11973012950.0,31954914800.0,관세청,19795138510.0,63723066260.0,20225000000.0,20225000000.0
광역발전계정,2387251470.0,0.0,광역지역발전특별회계,2010,0.0,800000000.0,교육과학기술부,2387251470.0,3187251470.0,0.0,0.0
손익계정,-920050660.0,0.0,국립과천과학관,2010,0.0,160538950.0,교육과학기술부,15705117340.0,15865656290.0,16625168000.0,16625168000.0
자본계정,816053390.0,0.0,국립과천과학관,2010,0.0,0.0,교육과학기술부,5529053390.0,5529053390.0,4713000000.0,4713000000.0
손익계정,2052528230.0,0.0,국립중앙과학관,2010,0.0,272057100.0,교육과학기술부,15595303230.0,15867360330.0,13542775000.0,13542775000.0
자본계정,1424747090.0,0.0,국립중앙과학관,2010,0.0,0.0,교육과학기술부,5939747090.0,5939747090.0,4515000000.0,4515000000.0
,22695471470.0,0.0,일반회계,2010,9883332350.0,107761452510.0,교육과학기술부,366643174470.0,484287959330.0,343947703000.0,343947703000.0
투자계정,122698530.0,0.0,에너지및자원사업특별회계,2010,0.0,1535370.0,국가보훈처,122698530.0,124233900.0,0.0,0.0
,422302330.0,0.0,일반회계,2010,29418840.0,2174741290.0,국가보훈처,2598442330.0,4802602460.0,2176140000.0,2176140000.0
,-3108900.0,0.0,일반회계,2010,0.0,3726000.0,국가인권위원회,16891100.0,20617100.0,20000000.0,20000000.0
,6596755640.0,0.0,일반회계,2010,0.0,0.0,국가정보원,7540715640.0,7540715640.0,943960000.0,943960000.0
,604646600.0,0.0,일반회계,2010,0.0,1502010.0,국무총리실,604646600.0,606148610.0,0.0,0.0
,55769870.0,0.0,일반회계,2010,0.0,0.0,국민권익위원회,55769870.0,55769870.0,0.0,0.0
,394523825560.0,0.0,국방·군사시설이전특별회계,2010,0.0,3517945210.0,국방부,654467435560.0,657985380770.0,259943610000.0,259943610000.0
,36998792950.0,0.0,일반회계,2010,370271580.0,27281970200.0,국방부,96937792950.0,124590034730.0,59939000000.0,59939000000.0
,-103612374750.0,0.0,주한미군기지이전특별회계,2010,0.0,1015173260.0,국방부,593126625250.0,594141798510.0,696739000000.0,696739000000.0
,-141544314330.0,0.0,일반회계,2010,500221268070.0,674767752600.0,국세청,533243484670.0,1708232505340.0,674787799000.0,674787799000.0
광역발전계정,-214320212250.0,0.0,광역지역발전특별회계,2010,18889200.0,171788591410.0,국토해양부,178609787750.0,350417268360.0,392930000000.0,392930000000.0
지역개발계정,20290822820.0,0.0,광역지역발전특별회계,2010,6901174360.0,758932900140.0,국토해양부,172381822820.0,938215897320.0,152091000000.0,152091000000.0
공항계정,-519331843690.0,0.0,교통시설특별회계,2010,0.0,128342700.0,국토해양부,165014156310.0,165142499010.0,684346000000.0,684346000000.0
교통체계관리,31886359990.0,0.0,교통시설특별회계,2010,0.0,0.0,국토해양부,1324413359990.0,1324413359990.0,1292527000000.0,1292527000000.0
도로계정,-235581843560.0,0.0,교통시설특별회계,2010,14212580.0,12139421770.0,국토해양부,7427466603440.0,7439620237790.0,7663048447000.0,7663048447000.0
철도계정,46169617460.0,0.0,교통시설특별회계,2010,0.0,11782999260.0,국토해양부,3585661617460.0,3597444616720.0,3539492000000.0,3539492000000.0
항만계정,9981175220.0,0.0,교통시설특별회계,2010,3850709030.0,20684711770.0,국토해양부,1530462832220.0,1554998253020.0,1520481657000.0,1520481657000.0
손익계정,14635030710.0,0.0,대산지방해양항만청,2010,0.0,544808560.0,국토해양부,31045030710.0,31589839270.0,16410000000.0,16410000000.0
자본계정,20116459700.0,0.0,대산지방해양항만청,2010,0.0,0.0,국토해양부,62956556700.0,62956556700.0,42840097000.0,42840097000.0
투자계정,5553300.0,0.0,에너지및자원사업특별회계,2010,0.0,0.0,국토해양부,5553300.0,5553300.0,0.0,0.0
,66483167470.0,0.0,일반회계,2010,27246330.0,22989433250.0,국토해양부,111812167470.0,134828847050.0,45329000000.0,45329000000.0
,-784642179340.0,0.0,혁신도시건설특별회계,2010,0.0,0.0,국토해양부,362228692660.0,362228692660.0,1146870872000.0,1146870872000.0
,28184840.0,0.0,일반회계,2010,0.0,7210539840.0,국회,952184840.0,8162724680.0,924000000.0,924000000.0
,209657920.0,0.0,일반회계,2010,245000000.0,25882503890.0,금융위원회,12402308920.0,38529812810.0,12192651000.0,12192651000.0
,-315201040.0,0.0,일반회계,2010,0.0,101752650.0,기상청,1856798960.0,1958551610.0,2172000000.0,2172000000.0
광역발전계정,298699672300.0,0.0,광역지역발전특별회계,2010,0.0,0.0,기획재정부,5687594741300.0,5687594741300.0,5388895069000.0,5388895069000.0
제주특별자치도계정,1515623500.0,0.0,광역지역발전특별회계,2010,0.0,0.0,기획재정부,379899110500.0,379899110500.0,378383487000.0,378383487000.0
지역개발계정,267328086450.0,0.0,광역지역발전특별회계,2010,0.0,0.0,기획재정부,3807670180450.0,3807670180450.0,3540342094000.0,3540342094000.0
,4193861687780.0,0.0,일반회계,2010,7223807521870.0,9619043027861.0,기획재정부,199560186692780.0,216403037242511.0,195366325005000.0,195366325005000.0
광역발전계정,712977670.0,0.0,광역지역발전특별회계,2010,0.0,0.0,농림수산식품부,712977670.0,712977670.0,0.0,0.0
지역개발계정,3004293490.0,0.0,광역지역발전특별회계,2010,0.0,0.0,농림수산식품부,3004293490.0,3004293490.0,0.0,0.0
구조개선사업계정,131824492830.0,0.0,농어촌구조개선특별회계,2010,0.0,1377060690.0,농림수산식품부,4213131142830.0,4214508203520.0,4081306650000.0,4081306650000.0
농어촌특별세사업계정,61072598780.0,0.0,농어촌구조개선특별회계,2010,0.0,2927035420.0,농림수산식품부,4666540598780.0,4669467634200.0,4605468000000.0,4605468000000.0
손익계정,-34161713530.0,0.0,양곡관리특별회계,2010,0.0,564103490.0,농림수산식품부,1302641861470.0,1303205964960.0,1336803575000.0,1336803575000.0
자본계정,807330.0,0.0,양곡관리특별회계,2010,0.0,0.0,농림수산식품부,811330.0,811330.0,4000.0,4000.0
융자계정,40033520.0,0.0,에너지및자원사업특별회계,2010,0.0,0.0,농림수산식품부,40033520.0,40033520.0,0.0,0.0
,8873326430.0,0.0,일반회계,2010,38692020.0,1514484820.0,농림수산식품부,27956326430.0,29509503270.0,19083000000.0,19083000000.0
,31477754940.0,0.0,혁신도시건설특별회계,2010,0.0,634820.0,농림수산식품부,31477754940.0,31478389760.0,0.0,0.0
구조개선사업계정,1037539020.0,0.0,농어촌구조개선특별회계,2010,0.0,65487820.0,농촌진흥청,1497539020.0,1563026840.0,460000000.0,460000000.0
,1943727870.0,0.0,일반회계,2010,0.0,110526460.0,농촌진흥청,7377787870.0,7488314330.0,5434060000.0,5434060000.0
,1275175210.0,0.0,혁신도시건설특별회계,2010,0.0,4188799000.0,농촌진흥청,1275175210.0,5463974210.0,0.0,0.0
,-19464798890.0,0.0,등기특별회계,2010,0.0,1500200000.0,대법원,210296201110.0,211796401110.0,229761000000.0,229761000000.0
,-49752331690.0,0.0,일반회계,2010,192910.0,73908790.0,대법원,269800668310.0,269874770010.0,319553000000.0,319553000000.0
,497200660.0,0.0,일반회계,2010,0.0,0.0,대통령실,570267660.0,570267660.0,73067000.0,73067000.0
,4274714920.0,0.0,일반회계,2010,0.0,7889059740.0,문화재청,24331780920.0,32220840660.0,20057066000.0,20057066000.0
광역발전계정,2000000000.0,0.0,광역지역발전특별회계,2010,0.0,0.0,문화체육관광부,2000000000.0,2000000000.0,0.0,0.0
지역개발계정,791202280.0,0.0,광역지역발전특별회계,2010,0.0,2000000000.0,문화체육관광부,791202280.0,2791202280.0,0.0,0.0
,44497933290.0,0.0,아시아문화중심도시조성특별회계,2010,0.0,44001210.0,문화체육관광부,94183933290.0,94227934500.0,49686000000.0,49686000000.0
,-4300909280.0,0.0,일반회계,2010,77769480.0,7262010800.0,문화체육관광부,34365882720.0,41705663000.0,38666792000.0,38666792000.0
,2233790.0,0.0,일반회계,2010,0.0,0.0,민주평화통일자문회의,2233790.0,2233790.0,0.0,0.0
,-10035217770.0,0.0,일반회계,2010,504533750.0,99890416310.0,방송통신위원회,340327782230.0,440722732290.0,350363000000.0,350363000000.0
,895500.0,0.0,혁신도시건설특별회계,2010,0.0,0.0,방송통신위원회,895500.0,895500.0,0.0,0.0
,56369379980.0,0.0,일반회계,2010,0.0,140410589950.0,방위사업청,126164379980.0,266574969930.0,69795000000.0,69795000000.0
,2439518760.0,0.0,교도작업특별회계,2010,0.0,79843320.0,법무부,44399518760.0,44479362080.0,41960000000.0,41960000000.0
,-312715605620.0,0.0,일반회계,2010,4725200.0,989511570.0,법무부,1452464937380.0,1453459174150.0,1765180543000.0,1765180543000.0
,884510.0,0.0,일반회계,2010,0.0,0.0,법제처,884510.0,884510.0,0.0,0.0
,19525870.0,0.0,일반회계,2010,352000000.0,1920048690.0,병무청,490296870.0,2762345560.0,470771000.0,470771000.0
손익계정,1689765800.0,0.0,국립공주병원,2010,0.0,520888980.0,보건복지부,12229810800.0,12750699780.0,10540045000.0,10540045000.0
자본계정,20445500.0,0.0,국립공주병원,2010,0.0,0.0,보건복지부,452445500.0,452445500.0,432000000.0,432000000.0
손익계정,4022823610.0,0.0,국립나주병원,2010,0.0,731647560.0,보건복지부,18888036610.0,19619684170.0,14865213000.0,14865213000.0
자본계정,1246433260.0,0.0,국립나주병원,2010,0.0,0.0,보건복지부,1805433260.0,1805433260.0,559000000.0,559000000.0
손익계정,2807098050.0,0.0,국립마산병원,2010,0.0,649441060.0,보건복지부,11675461050.0,12324902110.0,8868363000.0,8868363000.0
자본계정,60194920.0,0.0,국립마산병원,2010,0.0,0.0,보건복지부,676194920.0,676194920.0,616000000.0,616000000.0
손익계정,578903090.0,0.0,국립목포병원,2010,0.0,599850.0,보건복지부,6403376090.0,6403975940.0,5824473000.0,5824473000.0
자본계정,362151330.0,0.0,국립목포병원,2010,0.0,0.0,보건복지부,1597151330.0,1597151330.0,1235000000.0,1235000000.0
손익계정,4638748050.0,0.0,국립부곡병원,2010,0.0,458793540.0,보건복지부,18451639050.0,18910432590.0,13812891000.0,13812891000.0
자본계정,1934407240.0,0.0,국립부곡병원,2010,0.0,0.0,보건복지부,2560407240.0,2560407240.0,626000000.0,626000000.0
손익계정,6291820150.0,0.0,국립서울병원,2010,0.0,1311172450.0,보건복지부,34336883150.0,35648055600.0,28045063000.0,28045063000.0
자본계정,1835512370.0,0.0,국립서울병원,2010,0.0,0.0,보건복지부,17918512370.0,17918512370.0,16083000000.0,16083000000.0
손익계정,-12003061630.0,0.0,국립의료원,2010,416577460.0,0.0,보건복지부,34514263370.0,34930840830.0,46517325000.0,46517325000.0
자본계정,660410000.0,0.0,국립의료원,2010,0.0,0.0,보건복지부,5636410000.0,5636410000.0,4976000000.0,4976000000.0
손익계정,6782580930.0,0.0,국립재활원,2010,0.0,107496770.0,보건복지부,28115298930.0,28222795700.0,21332718000.0,21332718000.0
자본계정,19601436180.0,0.0,국립재활원,2010,0.0,0.0,보건복지부,21655436180.0,21655436180.0,2054000000.0,2054000000.0
손익계정,4569257110.0,0.0,국립춘천병원,2010,0.0,385932080.0,보건복지부,13782642110.0,14168574190.0,9213385000.0,9213385000.0
자본계정,129558620.0,0.0,국립춘천병원,2010,0.0,0.0,보건복지부,694558620.0,694558620.0,565000000.0,565000000.0
투자계정,599109190.0,0.0,에너지및자원사업특별회계,2010,5809400.0,5956418300.0,보건복지부,599109190.0,6561336890.0,0.0,0.0
,199641673090.0,0.0,일반회계,2010,0.0,242526857740.0,보건복지부,421944174090.0,664471031830.0,222302501000.0,222302501000.0
손익계정,5846704330.0,0.0,국립자연휴양림관리소,2010,0.0,21733860.0,산림청,22507554330.0,22529288190.0,16660850000.0,16660850000.0
자본계정,445975730.0,0.0,국립자연휴양림관리소,2010,0.0,0.0,산림청,16828975730.0,16828975730.0,16383000000.0,16383000000.0
임업진흥사업계정,135156526650.0,0.0,농어촌구조개선특별회계,2010,0.0,48822912450.0,산림청,778405526650.0,827228439100.0,643249000000.0,643249000000.0
,-112868523570.0,0.0,일반회계,2010,2057590.0,39273511430.0,산림청,75578756430.0,114854325450.0,188447280000.0,188447280000.0
,-13172040590.0,0.0,일반회계,2010,0.0,106960660.0,소방방재청,1881959410.0,1988920070.0,15054000000.0,15054000000.0
,1825733960.0,0.0,일반회계,2010,0.0,2378668310.0,식품의약품안전청,10095733960.0,12474402270.0,8270000000.0,8270000000.0
,2450917370.0,0.0,일반회계,2010,0.0,1349761980.0,여성가족부,3273917370.0,4623679350.0,823000000.0,823000000.0
,58865097510.0,0.0,일반회계,2010,0.0,0.0,외교통상부,178992097510.0,178992097510.0,120127000000.0,120127000000.0
손익계정,26824544940.0,0.0,조달특별회계,2010,0.0,23494933580.0,조달청,244069027940.0,267563961520.0,217244483000.0,217244483000.0
자본계정,-3277868700.0,0.0,조달특별회계,2010,0.0,3613231910.0,조달청,123194304300.0,126807536210.0,126472173000.0,126472173000.0
,22531386100.0,0.0,혁신도시건설특별회계,2010,0.0,6248148230.0,조달청,22531386100.0,28779534330.0,0.0,0.0
,5304446800.0,0.0,일반회계,2010,0.0,785430590.0,중소기업청,16862446800.0,17647877390.0,11558000000.0,11558000000.0
,808646230.0,0.0,일반회계,2010,0.0,0.0,중앙선거관리위원회,1646646230.0,1646646230.0,838000000.0,838000000.0
광역발전계정,5215065410.0,0.0,광역지역발전특별회계,2010,0.0,0.0,지식경제부,14121065410.0,14121065410.0,8906000000.0,8906000000.0
제주특별자치도계정,8348380.0,0.0,광역지역발전특별회계,2010,0.0,0.0,지식경제부,8348380.0,8348380.0,0.0,0.0
지역개발계정,8494230.0,0.0,광역지역발전특별회계,2010,0.0,0.0,지식경제부,8494230.0,8494230.0,0.0,0.0
융자계정,229967559540.0,0.0,에너지및자원사업특별회계,2010,0.0,21676160.0,지식경제부,1392833559540.0,1392855235700.0,1162866000000.0,1162866000000.0
투자계정,262926304370.0,0.0,에너지및자원사업특별회계,2010,1822506570.0,15011771120.0,지식경제부,3607514304370.0,3624348582060.0,3344588000000.0,3344588000000.0
,-36870910.0,0.0,우체국보험특별회계,2010,0.0,4720000.0,지식경제부,615135129090.0,615139849090.0,615172000000.0,615172000000.0
손익계정,1618765100920.0,0.0,우체국예금특별회계,2010,25310780.0,8264654200.0,지식경제부,3584947100920.0,3593237065900.0,1966182000000.0,1966182000000.0
자본계정,866660210.0,0.0,우체국예금특별회계,2010,0.0,0.0,지식경제부,15117660210.0,15117660210.0,14251000000.0,14251000000.0
손익계정,-83228545220.0,0.0,우편사업특별회계,2010,53913880.0,5338845900.0,지식경제부,3084752930780.0,3090145690560.0,3167981476000.0,3167981476000.0
자본계정,-516338330.0,0.0,우편사업특별회계,2010,0.0,284586430.0,지식경제부,274197661670.0,274482248100.0,274714000000.0,274714000000.0
,-29830989840.0,0.0,일반회계,2010,45880540.0,3518352980.0,지식경제부,215476010160.0,219040243680.0,245307000000.0,245307000000.0
,42342430.0,0.0,일반회계,2010,0.0,240000.0,진실·화해를위한과거사정리위원회,42342430.0,42582430.0,0.0,0.0
,1956585720.0,0.0,일반회계,2010,0.0,4205000.0,통계청,4321215720.0,4325420720.0,2364630000.0,2364630000.0
,-51073040.0,0.0,일반회계,2010,0.0,10965300.0,통일부,513526960.0,524492260.0,564600000.0,564600000.0
손익계정,19767218470.0,0.0,특허청,2010,0.0,0.0,특허청,366037218470.0,366037218470.0,346270000000.0,346270000000.0
자본계정,-41472050.0,0.0,특허청,2010,0.0,0.0,특허청,3486527950.0,3486527950.0,3528000000.0,3528000000.0
,2088476790.0,0.0,일반회계,2010,475477180.0,17322995720.0,해양경찰청,4038476790.0,21836949690.0,1950000000.0,1950000000.0
광역발전계정,24708670.0,0.0,광역지역발전특별회계,2010,0.0,0.0,행정안전부,24708670.0,24708670.0,0.0,0.0
,15143001290.0,0.0,일반회계,2010,0.0,16743580790.0,행정안전부,37625056290.0,54368637080.0,22482055000.0,22482055000.0
,64040509440.0,0.0,행정중심복합도시건설특별회계,2010,0.0,18460060.0,행정중심복합도시건설청,759143566440.0,759162026500.0,695103057000.0,695103057000.0
,66218910.0,0.0,일반회계,2010,0.0,0.0,헌법재판소,66218910.0,66218910.0,0.0,0.0
